1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,23,23,23
1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,2,1,1,1,1,26,26,10,10,10,10,10,10,1,1,1,1,1,1,1
1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,3,1,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,3,2,1,1,1,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,2,1,1,1,1,1,1,1,11,11,11,11,11,24,24,2,2,2,2,7,7
1,2,1,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2
1,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2
1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,24,24,24,2,2,2,2
1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1,2,3,2,2,2,2,2,3,3,3,3,3,3,7,7,3,2,2,2,2,2
1,2,3,3,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2
1,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1,3,1,2,1,1,1,1,1,1,1,1,24,24,24,24,24,24,24,24,24,24
1,3,1,3,2,2,3,3,19,19,19,3,3,3,3,3,3,3,3,3,3,3
1,3,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3
1,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3
1,3,2,3,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3
1,3,3,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3
1,3,3,2,2,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4
1,3,3,3,2,2,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3
1,4,1,2,23,24,24,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1,4,1,3,18,4,4,4,4,4,4,24,24,24,24,24,24,24,24,24,24,15
1,4,2,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1,4,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1,4,3,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1,4,3,2,4,4,4,4,4,4,4,6,5,5,5,5,5,5,18,18,18,18
1,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1,5,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,5,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,5,1,3,5,5,5,5,5,5,5,5,5,5,5,5,5,15,15,15,15,15
1,5,2,1,5,5,5,5,5,5,5,5,5,16,16,16,16,16,16,16,16,16
1,5,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,5,2,3,5,5,5,5,5,5,5,5,16,16,16,16,16,16,16,16,16,5
1,5,3,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1,5,3,2,5,5,5,5,16,16,16,5,5,5,5,5,5,5,5,5,5,5
1,5,3,3,5,5,5,5,29,29,29,6,6,6,20,20,21,21,21,21,21,21
1,6,1,1,5,5,5,5,29,29,29,29,21,21,21,21,6,6,6,6,6,6
1,6,1,2,5,5,5,5,16,16,29,29,29,21,21,21,21,21,21,21,21,21
1,6,1,3,3,6,29,6,29,29,29,29,29,6,6,6,6,6,6,6,6,6
1,6,2,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
1,6,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
1,6,2,3,1,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
1,6,3,1,1,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6
1,6,3,2,1,3,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
1,6,3,3,1,3,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7
1,7,1,1,1,7,6,6,6,29,29,29,6,6,6,6,6,6,6,6,6,6
1,7,1,2,1,7,7,7,7,7,25,25,25,25,25,25,25,25,25,25,25,25
1,7,1,3,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
1,7,2,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
1,7,2,2,1,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
1,7,2,3,22,22,22,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
1,7,3,1,1,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
1,7,3,2,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
1,7,3,3,1,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
1,8,1,1,7,7,7,8,24,24,24,24,24,24,24,24,24,24,24,24,24,1
1,8,1,2,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
1,8,1,3,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
1,8,2,1,1,7,7,22,22,22,22,8,8,8,8,8,8,8,8,8,8,8
1,8,2,2,1,1,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
1,8,2,3,1,1,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
1,8,3,1,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
1,8,3,2,1,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
1,8,3,3,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
1,9,1,1,9,9,1,1,1,1,1,1,23,23,23,1,1,1,1,1,1,1
1,9,1,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1,9,1,3,1,1,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1,9,2,1,11,11,11,11,22,11,11,11,11,11,11,11,11,9,9,9,9,9
1,9,2,2,1,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1,9,2,3,1,1,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1,9,3,1,1,1,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1,9,3,2,1,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1,9,3,3,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
1,10,1,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1,10,1,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1,10,1,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1,10,2,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1,10,2,2,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1,10,2,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1,10,3,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1,10,3,2,10,10,10,10,24,23,23,23,23,1,1,1,1,1,1,1,1,1
1,10,3,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
1,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,11,1,2,1,1,1,1,12,28,28,28,28,28,28,11,11,11,11,11,26,26
1,11,1,3,1,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
1,11,2,1,1,1,1,11,11,11,11,11,11,26,26,26,26,26,26,26,26,26
1,11,2,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
1,11,2,3,1,12,26,26,26,26,26,26,26,26,26,11,11,11,11,11,11,11
